"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"376510","上投摩根大盘蓝筹股票",,"2.9534","-1.06","2.01","7.79","37.94","55.52","129.84","59.99","52.87","195.34",""
"370023","上投摩根中证消费服务指数",,"2.3223","-0.39","3.56","6.24","23.53","39.90","85.04","51.39","38.48","171.77",""
"360001","光大量化股票",,"1.3725","0.00","2.21","4.60","22.93","31.41","73.21","31.23","29.99","485.86",""
"340006","兴全全球视野股票",,"2.8004","-0.20","2.47","1.83","19.34","40.10","115.68","70.51","40.32","955.30",""
"320022","诺安研究精选股票",,"2.1950","-0.23","2.47","2.05","27.47","59.99","168.01","122.62","57.57","281.35",""
"320020","诺安策略精选股票",,"1.6338","-0.69","0.31","2.02","22.90","19.67","64.83","68.09","16.33","138.14",""
"320014","诺安沪深300指数增强A",,"1.5929","-0.34","2.12","7.64","31.50","35.22","78.82","39.92","33.13","63.14",""
"320010","诺安中证100指数A",,"2.0000","-0.40","2.46","9.17","34.05","37.10","88.46","62.00","35.29","115.79",""
"310398","申万菱信沪深300价值指数A",,"1.4505","-0.44","0.67","2.10","19.26","8.04","29.30","16.20","6.86","87.76",""
"310318","申万菱信沪深300指数增强A",,"3.4916","-0.37","1.70","4.92","29.69","37.73","78.02","51.24","35.54","584.67",""
"290010","泰信中证200指数",,"1.3010","-0.08","1.48","1.48","19.14","28.43","64.27","20.57","25.94","32.71",""
"270026","广发中小板300联接A",,"1.4207","-0.11","1.20","0.78","15.74","32.75","68.69","14.67","31.38","42.07",""
"270010","广发沪深300ETF联接A",,"2.3864","-0.30","2.18","5.58","23.94","24.79","60.95","31.27","23.12","191.65",""
"257060","国联安上证商品ETF联接",,"0.7709","1.85","4.15","12.46","44.96","42.81","59.90","22.19","36.13","-22.91",""
"240019","华宝中证银行ETF联接A",,"1.1639","-1.19","-0.31","3.14","13.51","-0.37","20.20","4.37","-0.26","82.12",""
"240016","华宝上证180价值联接",,"2.1530","-0.37","0.65","2.33","20.62","12.55","34.56","22.12","11.38","121.34",""
"240014","华宝中证100指数A",,"2.0554","-0.49","2.45","8.17","33.15","34.02","79.28","52.99","32.36","105.54",""
"240005","华宝多策略增长开放",,"0.5718","-0.21","0.37","-0.42","23.45","27.36","70.83","34.33","24.19","641.22",""
"233010","大摩深证300指数增强",,"2.1970","0.05","3.05","8.82","26.77","44.92","93.40","39.23","43.50","119.70",""
"217027","招商央视财经50指数A",,"3.0329","-0.54","2.51","8.27","28.39","33.02","84.00","48.09","31.20","203.29",""
"217019","招商深证TMT50ETF联接A",,"1.9635","0.26","1.04","0.13","11.87","27.78","99.52","24.67","30.48","96.35",""
"217017","招商上证消费80ETF联接A",,"2.8358","-0.74","4.81","10.04","39.60","67.46","125.31","80.39","64.39","183.58",""
"217016","招商深证100指数A",,"2.1736","-0.01","2.63","9.55","28.91","44.06","112.60","53.72","41.48","117.36",""
"213010","宝盈中证100指数增强A",,"2.3200","-0.47","2.38","8.51","32.34","36.15","88.93","62.69","34.03","132.00",""
"206012","鹏华价值精选股票",,"2.6960","0.07","4.62","4.94","38.68","73.49","174.54","88.27","73.04","169.60",""
"202211","南方中证100指数A",,"1.6313","-0.45","2.35","8.23","33.23","34.43","76.76","42.97","32.66","150.63",""
"202025","南方上证380ETF联接A",,"1.7421","-0.24","1.12","-1.28","13.63","24.27","53.96","15.60","22.84","74.21",""
